quality,subsample,stdHuffmanTables,oldSize,newSize,time
31,4:2:0,False,786486,42119,1.3605129718780518
31,4:1:1,True,786486,21152,0.572955846786499
31,4:1:1,True,786486,20251,0.5559360980987549
31,4:1:1,True,786486,23316,0.6138112545013428
31,4:1:1,True,786486,30674,0.7306821346282959
31,4:1:1,True,786486,26099,0.6550581455230713
31,4:1:1,True,786486,22245,0.5890018939971924
31,4:1:1,True,786486,9756,0.3933389186859131
31,4:1:1,True,786486,12643,0.4433720111846924
31,4:1:1,True,786486,24440,0.6180531978607178
31,4:1:1,True,786486,22990,0.5911340713500977
31,4:1:1,True,786486,26849,0.6666908264160156
31,4:1:1,True,786486,24498,0.6215660572052002
31,4:1:1,True,786486,19197,0.5483887195587158
31,4:1:1,True,786486,13655,0.4601747989654541
31,4:1:1,True,786486,13030,0.4439518451690674
31,4:1:1,True,786486,20046,0.5527858734130859
31,4:1:1,True,786486,25346,0.6346709728240967
31,4:1:1,True,786486,19955,0.5562591552734375
31,4:1:1,True,786486,31856,0.735123872756958
31,4:1:1,True,786486,43508,0.9226608276367188
31,4:1:1,False,786486,19868,0.9037220478057861
31,4:1:1,False,786486,18736,0.8819639682769775
31,4:1:1,False,786486,21138,0.9573452472686768
31,4:1:1,False,786486,28804,1.110044002532959
31,4:1:1,False,786486,24708,1.0052409172058105
31,4:1:1,False,786486,21118,0.9226298332214355
31,4:1:1,False,786486,7831,0.6706979274749756
31,4:1:1,False,786486,9983,0.7327480316162109
31,4:1:1,False,786486,23706,0.9623587131500244
31,4:1:1,False,786486,21948,0.9310309886932373
31,4:1:1,False,786486,25324,1.0271921157836914
31,4:1:1,False,786486,23631,0.9669961929321289
31,4:1:1,False,786486,17288,0.8713197708129883
31,4:1:1,False,786486,11447,0.7506458759307861
31,4:1:1,False,786486,11451,0.7366800308227539
31,4:1:1,False,786486,18911,0.8798151016235352
31,4:1:1,False,786486,24356,0.9839749336242676
31,4:1:1,False,786486,18358,0.8805313110351562
31,4:1:1,False,786486,30959,1.106726884841919
31,4:1:1,False,786486,42119,1.3598380088806152
31,4:2:2,True,786486,22747,0.682744026184082
31,4:2:2,True,786486,21635,0.6614620685577393
31,4:2:2,True,786486,24633,0.7218160629272461
31,4:2:2,True,786486,32657,0.8488402366638184
31,4:2:2,True,786486,27715,0.7658727169036865
31,4:2:2,True,786486,24304,0.7063100337982178
31,4:2:2,True,786486,10987,0.4997727870941162
31,4:2:2,True,786486,13582,0.5437600612640381
31,4:2:2,True,786486,27214,0.7451398372650146
31,4:2:2,True,786486,24486,0.6975710391998291
31,4:2:2,True,786486,28881,0.7857348918914795
31,4:2:2,True,786486,27540,0.7544891834259033
31,4:2:2,True,786486,20465,0.6547911167144775
31,4:2:2,True,786486,14875,0.5655748844146729
31,4:2:2,True,786486,14789,0.5570459365844727
31,4:2:2,True,786486,21762,0.6659471988677979
31,4:2:2,True,786486,27061,0.7482810020446777
31,4:2:2,True,786486,21048,0.6612191200256348
31,4:2:2,True,786486,34100,0.85794997215271
31,4:2:2,True,786486,47095,1.068113088607788
31,4:2:2,False,786486,21191,1.108335018157959
31,4:2:2,False,786486,19747,1.075528860092163
31,4:2:2,False,786486,22089,1.1535561084747314
31,4:2:2,False,786486,30434,1.3201029300689697
31,4:2:2,False,786486,26018,1.2082068920135498
31,4:2:2,False,786486,22937,1.1378989219665527
31,4:2:2,False,786486,8622,0.8606758117675781
31,4:2:2,False,786486,10444,0.9161198139190674
31,4:2:2,False,786486,26292,1.1830542087554932
31,4:2:2,False,786486,23183,1.1242122650146484
31,4:2:2,False,786486,27099,1.2343287467956543
31,4:2:2,False,786486,26596,1.1967501640319824
31,4:2:2,False,786486,18184,1.0652990341186523
31,4:2:2,False,786486,12287,0.9461853504180908
31,4:2:2,False,786486,12890,0.9400010108947754
31,4:2:2,False,786486,20325,1.0787179470062256
31,4:2:2,False,786486,25793,1.1894619464874268
31,4:2:2,False,786486,19060,1.0728809833526611
31,4:2:2,False,786486,33035,1.3266139030456543
31,4:2:2,False,786486,45544,1.6015639305114746
41,4:4:4,True,786486,30894,0.9817349910736084
41,4:4:4,True,786486,28342,0.9395630359649658
41,4:4:4,True,786486,33516,1.0373597145080566
41,4:4:4,True,786486,45574,1.2263212203979492
41,4:4:4,True,786486,36658,1.0769500732421875
41,4:4:4,True,786486,33445,1.0198590755462646
41,4:4:4,True,786486,14869,0.7318458557128906
41,4:4:4,True,786486,18980,0.8012311458587646
41,4:4:4,True,786486,37760,1.0805020332336426
41,4:4:4,True,786486,32195,0.9880781173706055
41,4:4:4,True,786486,39534,1.1252460479736328
41,4:4:4,True,786486,38351,1.0892081260681152
41,4:4:4,True,786486,27851,0.9444348812103271
41,4:4:4,True,786486,20613,0.8281128406524658
41,4:4:4,True,786486,20139,0.8079521656036377
41,4:4:4,True,786486,29206,0.9503929615020752
41,4:4:4,True,786486,35970,1.054887056350708
41,4:4:4,True,786486,27767,0.9350268840789795
41,4:4:4,True,786486,45285,1.2002928256988525
41,4:4:4,True,786486,65721,1.5289440155029297
41,4:4:4,False,786486,28872,1.6081268787384033
41,4:4:4,False,786486,25848,1.5493292808532715
41,4:4:4,False,786486,30453,1.671360969543457
41,4:4:4,False,786486,42999,1.9166021347045898
41,4:4:4,False,786486,34637,1.7266628742218018
41,4:4:4,False,786486,31768,1.6568629741668701
41,4:4:4,False,786486,11874,1.274075984954834
41,4:4:4,False,786486,14951,1.364238977432251
41,4:4:4,False,786486,36770,1.7320599555969238
41,4:4:4,False,786486,30200,1.6143193244934082
41,4:4:4,False,786486,37644,1.8004181385040283
41,4:4:4,False,786486,37331,1.7474780082702637
41,4:4:4,False,786486,24899,1.5538702011108398
41,4:4:4,False,786486,17549,1.4014308452606201
41,4:4:4,False,786486,17726,1.3815529346466064
41,4:4:4,False,786486,27352,1.5671539306640625
41,4:4:4,False,786486,34331,1.703045129776001
41,4:4:4,False,786486,25109,1.5411038398742676
41,4:4:4,False,786486,43837,1.8943040370941162
41,4:4:4,False,786486,64025,2.315181016921997
41,4:2:0,True,786486,25241,0.6342599391937256
41,4:2:0,True,786486,23869,0.610400915145874
41,4:2:0,True,786486,28410,0.6943662166595459
41,4:2:0,True,786486,37229,0.8567781448364258
41,4:2:0,True,786486,31218,0.7304708957672119
41,4:2:0,True,786486,26336,0.6487088203430176
41,4:2:0,True,786486,11025,0.41470813751220703
41,4:2:0,True,786486,15388,0.488239049911499
41,4:2:0,True,786486,28834,0.6802051067352295
41,4:2:0,True,786486,27400,0.6560420989990234
41,4:2:0,True,786486,32274,0.7490930557250977
41,4:2:0,True,786486,28678,0.6813850402832031
41,4:2:0,True,786486,23374,0.6148030757904053
41,4:2:0,True,786486,16229,0.4999117851257324
41,4:2:0,True,786486,15033,0.47347402572631836
41,4:2:0,True,786486,24002,0.6121478080749512
41,4:2:0,True,786486,30071,0.7029829025268555
41,4:2:0,True,786486,23857,0.6159350872039795
41,4:2:0,True,786486,37234,0.8117592334747314
41,4:2:0,True,786486,52644,1.0592668056488037
41,4:2:0,False,786486,24145,0.9864740371704102
41,4:2:0,False,786486,22497,0.9540500640869141
41,4:2:0,False,786486,26524,1.0583019256591797
41,4:2:0,False,786486,35644,1.2399060726165771
41,4:2:0,False,786486,30187,1.1097252368927002
41,4:2:0,False,786486,25402,0.9997997283935547
41,4:2:0,False,786486,9308,0.696397066116333
41,4:2:0,False,786486,12890,0.7880651950836182
41,4:2:0,False,786486,28208,1.0444128513336182
41,4:2:0,False,786486,26417,1.012497901916504
41,4:2:0,False,786486,31055,1.134213924407959
41,4:2:0,False,786486,27953,1.0412449836730957
41,4:2:0,False,786486,21661,0.9598140716552734
41,4:2:0,False,786486,14225,0.8078217506408691
41,4:2:0,False,786486,13651,0.7773590087890625
41,4:2:0,False,786486,23018,0.9552462100982666
41,4:2:0,False,786486,29353,1.0742089748382568
41,4:2:0,False,786486,22480,0.9588661193847656
41,4:2:0,False,786486,36499,1.2053771018981934
41,4:2:0,False,786486,51470,1.5305500030517578
41,4:1:1,True,786486,25241,0.6336572170257568
41,4:1:1,True,786486,23869,0.6095249652862549
41,4:1:1,True,786486,28410,0.6935269832611084
41,4:1:1,True,786486,37229,0.8303396701812744
41,4:1:1,True,786486,31218,0.7301919460296631
41,4:1:1,True,786486,26336,0.6473426818847656
41,4:1:1,True,786486,11025,0.41280198097229004
41,4:1:1,True,786486,15388,0.4873330593109131
41,4:1:1,True,786486,28834,0.6795749664306641
41,4:1:1,True,786486,27400,0.6510310173034668
41,4:1:1,True,786486,32274,0.7511160373687744
41,4:1:1,True,786486,28678,0.6812460422515869
41,4:1:1,True,786486,23374,0.6184980869293213
41,4:1:1,True,786486,16229,0.5006918907165527
41,4:1:1,True,786486,15033,0.47437024116516113
41,4:1:1,True,786486,24002,0.6116299629211426
41,4:1:1,True,786486,30071,0.7040340900421143
41,4:1:1,True,786486,23857,0.6159830093383789
41,4:1:1,True,786486,37234,0.812431812286377
41,4:1:1,True,786486,52644,1.0601530075073242
41,4:1:1,False,786486,24145,0.9850411415100098
41,4:1:1,False,786486,22497,0.952056884765625
41,4:1:1,False,786486,26524,1.0596849918365479
41,4:1:1,False,786486,35644,1.2349119186401367
41,4:1:1,False,786486,30187,1.1066312789916992
41,4:1:1,False,786486,25402,1.0037503242492676
41,4:1:1,False,786486,9308,0.6965620517730713
41,4:1:1,False,786486,12890,0.786329984664917
41,4:1:1,False,786486,28208,1.041929006576538
41,4:1:1,False,786486,26417,1.0133378505706787
41,4:1:1,False,786486,31055,1.1318399906158447
41,4:1:1,False,786486,27953,1.0368599891662598
41,4:1:1,False,786486,21661,0.9546120166778564
41,4:1:1,False,786486,14225,0.8061947822570801
41,4:1:1,False,786486,13651,0.7749218940734863
41,4:1:1,False,786486,23018,0.9525728225708008
41,4:1:1,False,786486,29353,1.0759568214416504
41,4:1:1,False,786486,22480,0.9611172676086426
41,4:1:1,False,786486,36499,1.2403550148010254
41,4:1:1,False,786486,51470,1.7351329326629639
41,4:2:2,True,786486,27193,0.7749698162078857
41,4:2:2,True,786486,25456,0.739346981048584
41,4:2:2,True,786486,30028,0.8112273216247559
41,4:2:2,True,786486,39855,0.9642040729522705
41,4:2:2,True,786486,33068,0.8485870361328125
41,4:2:2,True,786486,28818,0.7778229713439941
41,4:2:2,True,786486,12359,0.5221560001373291
41,4:2:2,True,786486,16407,0.5933318138122559
41,4:2:2,True,786486,32211,0.8190078735351562
41,4:2:2,True,786486,29025,0.7741408348083496
41,4:2:2,True,786486,34799,0.8850200176239014
41,4:2:2,True,786486,32270,0.8272831439971924
41,4:2:2,True,786486,24880,0.7348520755767822
41,4:2:2,True,786486,17598,0.611253023147583
41,4:2:2,True,786486,16985,0.598257303237915
41,4:2:2,True,786486,26003,0.7367129325866699
41,4:2:2,True,786486,32109,0.8302412033081055
41,4:2:2,True,786486,25051,0.7238631248474121
41,4:2:2,True,786486,40101,0.9474139213562012
41,4:2:2,True,786486,57183,1.222550868988037
41,4:2:2,False,786486,25879,1.1980249881744385
41,4:2:2,False,786486,23740,1.1576733589172363
41,4:2:2,False,786486,27791,1.2657647132873535
41,4:2:2,False,786486,37973,1.4676189422607422
41,4:2:2,False,786486,31785,1.3250312805175781
41,4:2:2,False,786486,27727,1.2527518272399902
41,4:2:2,False,786486,10270,0.8950080871582031
41,4:2:2,False,786486,13447,1.0014448165893555
41,4:2:2,False,786486,31508,1.4534530639648438
41,4:2:2,False,786486,27790,1.5173909664154053
41,4:2:2,False,786486,33385,1.4096369743347168
41,4:2:2,False,786486,31496,1.322829008102417
41,4:2:2,False,786486,22831,1.3086419105529785
41,4:2:2,False,786486,15276,1.0570659637451172
41,4:2:2,False,786486,15325,1.0233862400054932
41,4:2:2,False,786486,24777,1.1751267910003662
41,4:2:2,False,786486,31145,1.3232691287994385
41,4:2:2,False,786486,23312,1.2171709537506104
41,4:2:2,False,786486,39201,1.4721260070800781
41,4:2:2,False,786486,55845,1.818160057067871
51,4:4:4,True,786486,35226,1.172705888748169
51,4:4:4,True,786486,32143,1.0294148921966553
51,4:4:4,True,786486,38913,1.1647841930389404
51,4:4:4,True,786486,52980,1.352484941482544
51,4:4:4,True,786486,41785,1.1689741611480713
51,4:4:4,True,786486,37807,1.1038761138916016
51,4:4:4,True,786486,16191,0.8332347869873047
51,4:4:4,True,786486,21653,0.9205288887023926
51,4:4:4,True,786486,42764,1.1656160354614258
51,4:4:4,True,786486,36215,1.0557599067687988
51,4:4:4,True,786486,45515,1.226585865020752
51,4:4:4,True,786486,43122,1.1601371765136719
51,4:4:4,True,786486,32127,1.013648271560669
51,4:4:4,True,786486,23538,0.8760128021240234
51,4:4:4,True,786486,22448,0.8494138717651367
51,4:4:4,True,786486,33123,1.0144379138946533
51,4:4:4,True,786486,40870,1.1304001808166504
51,4:4:4,True,786486,31459,1.0015881061553955
51,4:4:4,True,786486,51316,1.3090670108795166
51,4:4:4,True,786486,76035,1.6869962215423584
51,4:4:4,False,786486,33579,1.6973590850830078
51,4:4:4,False,786486,29767,1.621077060699463
51,4:4:4,False,786486,36126,1.7849726676940918
51,4:4:4,False,786486,50894,2.0749213695526123
51,4:4:4,False,786486,40072,1.837054967880249
51,4:4:4,False,786486,36540,1.7439732551574707
51,4:4:4,False,786486,13383,1.303868293762207
51,4:4:4,False,786486,17822,1.4273128509521484
51,4:4:4,False,786486,41964,1.8286945819854736
51,4:4:4,False,786486,34363,1.693793773651123
51,4:4:4,False,786486,43856,1.9164149761199951
51,4:4:4,False,786486,42166,1.8330600261688232
51,4:4:4,False,786486,29447,1.6465120315551758
51,4:4:4,False,786486,20806,1.4703307151794434
51,4:4:4,False,786486,20362,1.431570291519165
51,4:4:4,False,786486,31489,1.6503839492797852
51,4:4:4,False,786486,39560,1.7986822128295898
51,4:4:4,False,786486,28974,1.6661739349365234
51,4:4:4,False,786486,50161,2.0009968280792236
51,4:4:4,False,786486,74391,2.518267869949341
51,4:2:0,True,786486,28730,0.6938402652740479
51,4:2:0,True,786486,27161,0.6625919342041016
51,4:2:0,True,786486,32860,0.7675960063934326
51,4:2:0,True,786486,42900,0.919884204864502
51,4:2:0,True,786486,35505,0.7976858615875244
51,4:2:0,True,786486,29640,0.6993420124053955
51,4:2:0,True,786486,12138,0.43344926834106445
51,4:2:0,True,786486,17759,0.5249700546264648
51,4:2:0,True,786486,32475,0.7456870079040527
51,4:2:0,True,786486,31012,0.7264478206634521
51,4:2:0,True,786486,36964,0.8223598003387451
51,4:2:0,True,786486,32179,0.7332139015197754
51,4:2:0,True,786486,27067,0.6739950180053711
51,4:2:0,True,786486,18590,0.5394361019134521
51,4:2:0,True,786486,16847,0.5035371780395508
51,4:2:0,True,786486,27327,0.663658857345581
51,4:2:0,True,786486,34180,0.765143871307373
51,4:2:0,True,786486,27160,0.6703259944915771
51,4:2:0,True,786486,41870,0.8845489025115967
51,4:2:0,True,786486,60696,1.1889979839324951
51,4:2:0,False,786486,27846,1.0594909191131592
51,4:2:0,False,786486,25800,1.0195329189300537
51,4:2:0,False,786486,31150,1.15385103225708
51,4:2:0,False,786486,41544,1.3539488315582275
51,4:2:0,False,786486,34624,1.1924817562103271
51,4:2:0,False,786486,28871,1.0725040435791016
51,4:2:0,False,786486,10526,0.7250287532806396
51,4:2:0,False,786486,15434,0.8462510108947754
51,4:2:0,False,786486,31953,1.111630916595459
51,4:2:0,False,786486,30064,1.0833237171173096
51,4:2:0,False,786486,35866,1.2292060852050781
51,4:2:0,False,786486,31515,1.1076428890228271
51,4:2:0,False,786486,25536,1.051570177078247
51,4:2:0,False,786486,16823,0.8716371059417725
51,4:2:0,False,786486,15668,0.8132867813110352
51,4:2:0,False,786486,26434,1.0197131633758545
51,4:2:0,False,786486,33615,1.1671411991119385
51,4:2:0,False,786486,25869,1.0566389560699463
51,4:2:0,False,786486,41136,1.29068922996521
51,4:2:0,False,786486,59515,1.6876840591430664
51,4:1:1,True,786486,28730,0.7324268817901611
51,4:1:1,True,786486,27161,0.6643352508544922
51,4:1:1,True,786486,32860,0.7715981006622314
51,4:1:1,True,786486,42900,0.9223282337188721
51,4:1:1,True,786486,35505,0.8010890483856201
51,4:1:1,True,786486,29640,0.6995730400085449
51,4:1:1,True,786486,12138,0.43065690994262695
51,4:1:1,True,786486,17759,0.5254306793212891
51,4:1:1,True,786486,32475,0.7362539768218994
51,4:1:1,True,786486,31012,0.7105920314788818
51,4:1:1,True,786486,36964,0.8184559345245361
51,4:1:1,True,786486,32179,0.728173017501831
51,4:1:1,True,786486,27067,0.6738369464874268
51,4:1:1,True,786486,18590,0.5412468910217285
51,4:1:1,True,786486,16847,0.5078718662261963
51,4:1:1,True,786486,27327,0.6645247936248779
51,4:1:1,True,786486,34180,0.7638721466064453
51,4:1:1,True,786486,27160,0.6768791675567627
51,4:1:1,True,786486,41870,0.904106855392456
51,4:1:1,True,786486,60696,1.2199130058288574
51,4:1:1,False,786486,27846,1.0818500518798828
51,4:1:1,False,786486,25800,1.0302348136901855
51,4:1:1,False,786486,31150,1.1581342220306396
51,4:1:1,False,786486,41544,1.352388858795166
51,4:1:1,False,786486,34624,1.1923377513885498
51,4:1:1,False,786486,28871,1.131347894668579
51,4:1:1,False,786486,10526,0.7395126819610596
51,4:1:1,False,786486,15434,0.8449902534484863
51,4:1:1,False,786486,31953,1.1523499488830566
51,4:1:1,False,786486,30064,1.0863420963287354
51,4:1:1,False,786486,35866,1.2447199821472168
51,4:1:1,False,786486,31515,1.1092431545257568
51,4:1:1,False,786486,25536,1.0420708656311035
51,4:1:1,False,786486,16823,0.8728678226470947
51,4:1:1,False,786486,15668,0.8168649673461914
51,4:1:1,False,786486,26434,1.0303630828857422
51,4:1:1,False,786486,33615,1.1778299808502197
51,4:1:1,False,786486,25869,1.1540319919586182
51,4:1:1,False,786486,41136,1.3545010089874268
51,4:1:1,False,786486,59515,1.7185900211334229
51,4:2:2,True,786486,30994,0.8215742111206055
51,4:2:2,True,786486,28913,0.8555750846862793
51,4:2:2,True,786486,34764,1.1125562191009521
51,4:2:2,True,786486,46100,1.190702199935913
51,4:2:2,True,786486,37620,0.9608280658721924
51,4:2:2,True,786486,32525,0.8764500617980957
51,4:2:2,True,786486,13544,0.5444347858428955
51,4:2:2,True,786486,18882,0.6376087665557861
51,4:2:2,True,786486,36373,0.8880999088287354
51,4:2:2,True,786486,32728,0.8227550983428955
51,4:2:2,True,786486,39959,0.9553978443145752
51,4:2:2,True,786486,36307,0.8825540542602539
51,4:2:2,True,786486,28731,0.8050761222839355
51,4:2:2,True,786486,20129,0.6482439041137695
51,4:2:2,True,786486,19037,0.6212360858917236
51,4:2:2,True,786486,29605,0.7885630130767822
51,4:2:2,True,786486,36504,0.9250681400299072
51,4:2:2,True,786486,28508,0.776019811630249
51,4:2:2,True,786486,45312,1.0203750133514404
51,4:2:2,True,786486,66186,1.3577704429626465
51,4:2:2,False,786486,29886,1.381141185760498
51,4:2:2,False,786486,27272,1.2613730430603027
51,4:2:2,False,786486,32782,1.3686859607696533
51,4:2:2,False,786486,44554,1.6718089580535889
51,4:2:2,False,786486,36520,1.4409687519073486
51,4:2:2,False,786486,31655,1.299349069595337
51,4:2:2,False,786486,11591,0.9169018268585205
51,4:2:2,False,786486,16086,1.0346660614013672
51,4:2:2,False,786486,35781,1.353667974472046
51,4:2:2,False,786486,31595,1.288343906402588
51,4:2:2,False,786486,38686,1.4587981700897217
51,4:2:2,False,786486,35603,1.356929063796997
51,4:2:2,False,786486,26924,1.2347629070281982
51,4:2:2,False,786486,18092,1.0578649044036865
51,4:2:2,False,786486,17580,1.02598237991333
51,4:2:2,False,786486,28504,1.2399532794952393
51,4:2:2,False,786486,35789,1.3834197521209717
51,4:2:2,False,786486,26929,1.2279107570648193
51,4:2:2,False,786486,44459,1.5357310771942139
51,4:2:2,False,786486,64859,1.9796440601348877
61,4:4:4,True,786486,41257,1.1560180187225342
61,4:4:4,True,786486,36904,1.0754170417785645
61,4:4:4,True,786486,46187,1.2495450973510742
61,4:4:4,True,786486,62898,1.512763261795044
61,4:4:4,True,786486,48777,1.2606208324432373
61,4:4:4,True,786486,43859,1.178394079208374
61,4:4:4,True,786486,18083,0.7797801494598389
61,4:4:4,True,786486,25438,0.9052391052246094
61,4:4:4,True,786486,49618,1.250302791595459
61,4:4:4,True,786486,41544,1.1333839893341064
61,4:4:4,True,786486,53406,1.3439223766326904
61,4:4:4,True,786486,49578,1.2558948993682861
61,4:4:4,True,786486,38358,1.1265411376953125
61,4:4:4,True,786486,27687,0.9634702205657959
61,4:4:4,True,786486,25588,0.9023540019989014
61,4:4:4,True,786486,38607,1.1055400371551514
61,4:4:4,True,786486,47440,1.2248749732971191
61,4:4:4,True,786486,36458,1.0708281993865967
61,4:4:4,True,786486,59448,1.4042701721191406
61,4:4:4,True,786486,89248,1.8708181381225586
61,4:4:4,False,786486,40063,1.8333940505981445
61,4:4:4,False,786486,34808,1.7385268211364746
61,4:4:4,False,786486,43861,1.9333491325378418
61,4:4:4,False,786486,61087,2.2674367427825928
61,4:4:4,False,786486,47481,1.9647119045257568
61,4:4:4,False,786486,42967,1.8564181327819824
61,4:4:4,False,786486,15568,1.3397018909454346
61,4:4:4,False,786486,21993,1.5035090446472168
61,4:4:4,False,786486,48806,1.9484469890594482
61,4:4:4,False,786486,39964,1.7763707637786865
61,4:4:4,False,786486,52050,2.060819149017334
61,4:4:4,False,786486,48687,1.9326188564300537
61,4:4:4,False,786486,36024,1.8132247924804688
61,4:4:4,False,786486,25234,1.558014154434204
61,4:4:4,False,786486,23876,1.4909539222717285
61,4:4:4,False,786486,37285,1.7482099533081055
61,4:4:4,False,786486,46427,2.36600399017334
61,4:4:4,False,786486,34301,1.902245044708252
61,4:4:4,False,786486,58240,2.1556050777435303
61,4:4:4,False,786486,87789,2.793750047683716
61,4:2:0,True,786486,33530,0.7873978614807129
61,4:2:0,True,786486,31259,0.7193436622619629
61,4:2:0,True,786486,38723,0.9399499893188477
61,4:2:0,True,786486,50503,1.0729680061340332
61,4:2:0,True,786486,41251,0.9184310436248779
61,4:2:0,True,786486,34233,0.7914879322052002
61,4:2:0,True,786486,13658,0.45848608016967773
61,4:2:0,True,786486,21023,0.5812587738037109
61,4:2:0,True,786486,37498,0.8070039749145508
61,4:2:0,True,786486,35448,0.7705211639404297
61,4:2:0,True,786486,43105,0.9220867156982422
61,4:2:0,True,786486,36843,0.7947509288787842
61,4:2:0,True,786486,32203,0.7741899490356445
61,4:2:0,True,786486,21786,0.6016252040863037
61,4:2:0,True,786486,19303,0.5429251194000244
61,4:2:0,True,786486,31908,0.7624599933624268
61,4:2:0,True,786486,39558,0.8669109344482422
61,4:2:0,True,786486,31483,0.7322330474853516
61,4:2:0,True,786486,48021,0.9861772060394287
61,4:2:0,True,786486,70931,1.3420209884643555
61,4:2:0,False,786486,32804,1.1609797477722168
61,4:2:0,False,786486,30012,1.1178491115570068
61,4:2:0,False,786486,37279,1.2907729148864746
61,4:2:0,False,786486,49353,1.5221121311187744
61,4:2:0,False,786486,40602,1.3115379810333252
61,4:2:0,False,786486,33634,1.154522180557251
61,4:2:0,False,786486,12273,0.7563381195068359
61,4:2:0,False,786486,18953,0.9164211750030518
61,4:2:0,False,786486,36922,1.2066230773925781
61,4:2:0,False,786486,34615,1.1787798404693604
61,4:2:0,False,786486,42132,1.4074912071228027
61,4:2:0,False,786486,36262,1.2523629665374756
61,4:2:0,False,786486,30865,1.199836254119873
61,4:2:0,False,786486,20181,1.0117733478546143
61,4:2:0,False,786486,18379,0.8620038032531738
61,4:2:0,False,786486,31157,1.1136012077331543
61,4:2:0,False,786486,39036,1.2566378116607666
61,4:2:0,False,786486,30423,1.129685640335083
61,4:2:0,False,786486,47237,1.4013950824737549
61,4:2:0,False,786486,69811,1.8846111297607422
61,4:1:1,True,786486,33530,0.7796049118041992
61,4:1:1,True,786486,31259,0.7244501113891602
61,4:1:1,True,786486,38723,0.859846830368042
61,4:1:1,True,786486,50503,1.0301828384399414
61,4:1:1,True,786486,41251,0.8787550926208496
61,4:1:1,True,786486,34233,0.7641761302947998
61,4:1:1,True,786486,13658,0.4539482593536377
61,4:1:1,True,786486,21023,0.5793757438659668
61,4:1:1,True,786486,37498,0.8065230846405029
61,4:1:1,True,786486,35448,0.7762277126312256
61,4:1:1,True,786486,43105,0.934581995010376
61,4:1:1,True,786486,36843,0.8073618412017822
61,4:1:1,True,786486,32203,0.7635149955749512
61,4:1:1,True,786486,21786,0.590641975402832
61,4:1:1,True,786486,19303,0.540125846862793
61,4:1:1,True,786486,31908,0.7268011569976807
61,4:1:1,True,786486,39558,0.8390309810638428
61,4:1:1,True,786486,31483,0.7327117919921875
61,4:1:1,True,786486,48021,0.9623658657073975
61,4:1:1,True,786486,70931,1.3285341262817383
61,4:1:1,False,786486,32804,1.1436610221862793
61,4:1:1,False,786486,30012,1.0936529636383057
61,4:1:1,False,786486,37279,1.283663272857666
61,4:1:1,False,786486,49353,1.518791913986206
61,4:1:1,False,786486,40602,1.3212170600891113
61,4:1:1,False,786486,33634,1.1536028385162354
61,4:1:1,False,786486,12273,0.7476358413696289
61,4:1:1,False,786486,18953,0.9106450080871582
61,4:1:1,False,786486,36922,1.1981849670410156
61,4:1:1,False,786486,34615,1.159736156463623
61,4:1:1,False,786486,42132,1.3416471481323242
61,4:1:1,False,786486,36262,1.2099828720092773
61,4:1:1,False,786486,30865,1.1327311992645264
61,4:1:1,False,786486,20181,0.9211499691009521
61,4:1:1,False,786486,18379,0.8607311248779297
61,4:1:1,False,786486,31157,1.10831880569458
61,4:1:1,False,786486,39036,1.251882791519165
61,4:1:1,False,786486,30423,1.109922170639038
61,4:1:1,False,786486,47237,1.3964688777923584
61,4:1:1,False,786486,69811,1.8779950141906738
61,4:2:2,True,786486,36276,0.8888680934906006
61,4:2:2,True,786486,33310,0.8389558792114258
61,4:2:2,True,786486,41100,0.9870038032531738
61,4:2:2,True,786486,54463,1.1835308074951172
61,4:2:2,True,786486,43789,1.0065174102783203
61,4:2:2,True,786486,37656,0.908073902130127
61,4:2:2,True,786486,15224,0.565457820892334
61,4:2:2,True,786486,22363,0.6879689693450928
61,4:2:2,True,786486,42200,0.9613211154937744
61,4:2:2,True,786486,37518,0.888296365737915
61,4:2:2,True,786486,46654,1.0510058403015137
61,4:2:2,True,786486,41681,0.9537031650543213
61,4:2:2,True,786486,34277,0.8698000907897949
61,4:2:2,True,786486,23644,0.7034938335418701
61,4:2:2,True,786486,21794,0.6624870300292969
61,4:2:2,True,786486,34582,0.8587551116943359
61,4:2:2,True,786486,42328,0.9969980716705322
61,4:2:2,True,786486,33132,0.8554182052612305
61,4:2:2,True,786486,52243,1.1170868873596191
61,4:2:2,True,786486,77620,1.5490810871124268
61,4:2:2,False,786486,35413,1.4016342163085938
61,4:2:2,False,786486,31844,1.306056022644043
61,4:2:2,False,786486,39476,1.4881527423858643
61,4:2:2,False,786486,53121,1.7506790161132812
61,4:2:2,False,786486,43010,1.521341323852539
61,4:2:2,False,786486,36971,1.3901731967926025
61,4:2:2,False,786486,13504,0.949998140335083
61,4:2:2,False,786486,19889,1.107943058013916
61,4:2:2,False,786486,41498,1.460507869720459
61,4:2:2,False,786486,36535,1.3947677612304688
61,4:2:2,False,786486,45581,1.607848882675171
61,4:2:2,False,786486,41009,1.4589760303497314
61,4:2:2,False,786486,32700,1.370115041732788
61,4:2:2,False,786486,21763,1.145792007446289
61,4:2:2,False,786486,20666,1.0960519313812256
61,4:2:2,False,786486,33656,1.3476378917694092
61,4:2:2,False,786486,41726,1.495664119720459
61,4:2:2,False,786486,31822,1.3159270286560059
61,4:2:2,False,786486,51260,1.6541659832000732
61,4:2:2,False,786486,76345,2.1844842433929443
71,4:4:4,True,786486,50019,1.2715938091278076
